,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,faithfulness,faithfulness,faithfulness,faithfulness,faithfulness,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,hallucination,hallucination,hallucination,hallucination,hallucination,factual_correctness,factual_correctness,factual_correctness,factual_correctness,factual_correctness,bleu1,bleu1,bleu1,bleu1,bleu1,bleu2,bleu2,bleu2,bleu2,bleu2,bleu3,bleu3,bleu3,bleu3,bleu3,bleu4,bleu4,bleu4,bleu4,bleu4,rouge1,rouge1,rouge1,rouge1,rouge1,rouge2,rouge2,rouge2,rouge2,rouge2,rougeL,rougeL,rougeL,rougeL,rougeL,bert_precision,bert_precision,bert_precision,bert_precision,bert_precision,bert_recall,bert_recall,bert_recall,bert_recall,bert_recall,bert_f1,bert_f1,bert_f1,bert_f1,bert_f1
,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max
source_file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001586_chapter_04.txt,5,0.6898047138047139,0.3846547806776298,0.07407407407407407,1.0,5,0.558440170940171,0.3981796901128682,0.07692307692307693,1.0,5,0.4926086956521739,0.2865254410997311,0.25,0.9130434782608695,5,0.8,0.4472135954999579,0.0,1.0,5,0.5577243851397686,0.314269069473452,0.1037326883194375,0.8670188531652221,5,0.01809269102577457,0.010120487217938172,0.0031897926634768736,0.029032258064516127,5,0.009184330844855062,0.006594309638392812,8.42468056935113e-156,0.017031840874731082,5,0.005871694456507208,0.005226586382201677,1.3350235747257879e-204,0.014177799338896362,5,0.0029705326467500187,0.004972849222238083,4.329611587791367e-232,0.011472097057919428,5,0.03895155533279771,0.021211961988083766,0.008119079837618405,0.06095238095238095,5,0.012139188556877947,0.009088125246361335,0.0,0.02465331278890601,5,0.028837910909349042,0.013386011663582708,0.008119079837618405,0.04,5,0.7481854438781739,0.06183687862215824,0.649695873260498,0.7921063303947449,5,0.8202927947044373,0.06362612375041858,0.7068684101104736,0.8546260595321655,5,0.7824036240577698,0.06138821535315614,0.6770773530006409,0.82217937707901
1001586_chapter_051.txt,5,0.9935483870967742,0.014426245016127664,0.967741935483871,1.0,5,0.9132950191570881,0.06299268893829,0.8275862068965517,1.0,5,0.8507518796992481,0.21460535453328763,0.5,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.7977797246533305,0.0918332280911002,0.6954108500179085,0.9,5,0.03404414749497645,0.033907858082954226,0.011949215832710976,0.0935672514619883,5,0.006564901938179639,0.006584327658982163,4.562828566146796e-155,0.01648787247748368,5,0.003111849533863363,0.00470356023383427,4.071160297410513e-204,0.010596258269820892,5,0.0011216131972353396,0.0025080033534790984,1.0076026281914045e-231,0.005608065986176698,5,0.0755351678424187,0.07938240848553216,0.02702702702702703,0.21551724137931033,5,0.01023803111346997,0.007738945732426183,0.0028880866425992783,0.019983347210657785,5,0.05560691025408373,0.048274690910080575,0.018745493871665467,0.13793103448275862,5,0.751882004737854,0.031065007620655033,0.721439003944397,0.789710521697998,5,0.814977765083313,0.022425410612581166,0.7933171391487122,0.8387022614479065,5,0.782126784324646,0.027071519049128037,0.7557529807090759,0.8134694695472717
1001586_chapter_052.txt,5,0.9134615384615385,0.13495835430402114,0.6923076923076923,1.0,5,1.0,0.0,1.0,1.0,5,0.7770238095238096,0.0909094419958176,0.7142857142857143,0.9375,5,0.4,0.5477225575051661,0.0,1.0,5,0.6729322902817607,0.2024974168556936,0.3268941415510503,0.8,5,0.014125634646155771,0.002698924738554584,0.009407337723424267,0.01620591039084843,5,0.00489629694482933,0.003835967063246058,1.833340873671497e-155,0.00882573739475847,5,0.0022192645900133067,0.0030413463029699385,2.2303046415892776e-204,0.005722279875415977,5,0.000719998531247618,0.0016099656595696802,6.38695455732922e-232,0.0035999926562380897,5,0.03048863746392776,0.004444155638689032,0.024529844644317254,0.037037037037037035,5,0.00810005340666383,0.003698141496922592,0.0032760032760032758,0.011594202898550723,5,0.02478451639836529,0.005036439664871238,0.02125919869174162,0.03367003367003367,5,0.7443787455558777,0.027867298163379146,0.7061223983764648,0.7813151478767395,5,0.8047715783119201,0.01587785423283979,0.7896053791046143,0.8300671577453613,5,0.7733224630355835,0.02185066719796694,0.7455341219902039,0.8049537539482117
1001586_chapter_053.txt,5,0.8691176470588236,0.22926560200556861,0.47058823529411764,1.0,5,0.9274509803921568,0.1463381031925121,0.6666666666666666,1.0,5,0.9400000000000001,0.08944271909999155,0.8,1.0,5,0.6,0.5477225575051661,0.0,1.0,5,0.7842862449237912,0.07919391000876119,0.6915226336028362,0.9,5,0.024045906569879615,0.0080353921022011,0.01644100580270793,0.036131774707757705,5,0.010827886066114255,0.0034171017235017417,0.007978918448254938,0.016403243807192394,5,0.004380285408128915,0.0026422245299532864,1.5308764266118134e-103,0.006932246273388564,5,0.0007855216036825327,0.0017564797036287924,1.5726759334428205e-155,0.003927608018412664,5,0.0500691249132047,0.018024978504369495,0.03209459459459459,0.07594936708860758,5,0.01191873251374773,0.0029882511785438684,0.008460236886632826,0.016304347826086956,5,0.040357903884335404,0.011311100845059003,0.028328611898016994,0.05605786618444846,5,0.7870219588279724,0.02531315171132649,0.7653801441192627,0.8262609243392944,5,0.8267149686813354,0.023433212284584014,0.7989821434020996,0.8520362377166748,5,0.8063527822494507,0.023871515747374495,0.7823960185050964,0.8389506340026855
1001586_chapter_054.txt,5,0.9494372294372294,0.04742423748471189,0.9047619047619048,1.0,5,0.96,0.08944271909999157,0.8,1.0,5,0.8779220779220779,0.11222688029080967,0.7857142857142857,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.7151712646254268,0.17927257759904588,0.39912873005823785,0.8233963222500872,5,0.017914144511553435,0.009946541367390928,0.00865384615384615,0.03459119496855346,5,0.011049864988432096,0.006256166964003272,0.00408142489457542,0.02089215056999064,5,0.007030365699803881,0.0044585634538173635,7.902408143962207e-104,0.01164909373495121,5,0.003405651997120767,0.0032973551733910464,9.529675670441634e-156,0.007454901345536415,5,0.03834340854647798,0.024260131261884702,0.019298245614035085,0.07999999999999999,5,0.016566170160616452,0.012555051037628311,0.005272407732864675,0.03753351206434316,5,0.035040058672677746,0.022437427237298923,0.019298245614035085,0.07466666666666666,5,0.7310670971870422,0.02628498160580067,0.6929416656494141,0.7671589851379395,5,0.8024993896484375,0.023769190772477907,0.7782320380210876,0.8344868421554565,5,0.765047264099121,0.023986569951355594,0.7344661951065063,0.7994078397750854
1001586_chapter_056.txt,5,0.6086290322580645,0.2675857613891871,0.25,1.0,5,0.9636363636363636,0.08131156281817416,0.8181818181818182,1.0,5,0.8666666666666666,0.12638125740085912,0.75,1.0,5,0.4,0.5477225575051661,0.0,1.0,5,0.6649176701435857,0.23301083172875392,0.3168794941792106,0.9,5,0.019962786142286398,0.011271600031360947,0.011011011011011007,0.038363171355498715,5,0.009065207019056245,0.007473770919521587,1.5652575748526578e-155,0.019836038519799287,5,0.005427553646533065,0.005589293355756165,2.0093255179747435e-204,0.013212250296729539,5,0.003377119818510202,0.003557032548923174,5.901536843598391e-232,0.008497469974152263,5,0.04194240982769777,0.023451244051467788,0.023391812865497075,0.07912087912087912,5,0.012675174295045732,0.011332269109083973,0.0030651340996168583,0.030905077262693155,5,0.0334486251948531,0.020740172808213612,0.015302218821729153,0.06593406593406594,5,0.7393035769462586,0.01739340625436965,0.7156808972358704,0.75669926404953,5,0.8065399289131164,0.011207520074147354,0.7947174906730652,0.8220672607421875,5,0.771400249004364,0.013092711076156022,0.7569867372512817,0.7880299687385559
1001586_chapter_061.txt,5,0.7751754385964913,0.33034317895456805,0.23333333333333334,1.0,5,0.7795680947405085,0.222393185743435,0.4444444444444444,0.9655172413793104,5,0.712020202020202,0.26593688402143906,0.45454545454545453,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.7302357677575705,0.16246283757267183,0.5471857443518792,0.9,5,0.033748767930010776,0.03946353507982767,0.01273885350318472,0.10407239819004524,5,0.008585212751704482,0.00763800741635534,0.003100212619872455,0.021749858744582608,5,0.0008515587297166401,0.0019041432064797774,6.590859277215002e-104,0.0042577936485832,5,0.0005052674776963478,0.0011298124269488923,8.30554155747376e-156,0.0025263373884817386,5,0.08411404780274731,0.07074848609164985,0.024570024570024572,0.16774193548387095,5,0.009158689472556353,0.008086442933163357,0.0016406890894175553,0.022727272727272728,5,0.057904099760874204,0.04552027060036791,0.021294021294021297,0.1096774193548387,5,0.7631438374519348,0.04462278541976367,0.7067090272903442,0.8160058259963989,5,0.828887152671814,0.024298383949914806,0.8060349225997925,0.8667610287666321,5,0.7944208860397339,0.034082470023650446,0.7531111836433411,0.8406180143356323
1001586_chapter_062.txt,5,0.8727272727272727,0.2845904698636096,0.36363636363636365,1.0,5,0.8769530469530469,0.10944855890745718,0.7045454545454546,1.0,5,0.7266129932466373,0.3243516271754592,0.16666666666666666,0.9583333333333334,5,0.6,0.5477225575051661,0.0,1.0,5,0.7891023551867241,0.1943931124436793,0.4498493620336805,0.9,5,0.018162107006629714,0.00618749956508907,0.009164969450101831,0.02646502835538752,5,0.008140185933971705,0.002467255856806263,0.005755396345415373,0.011390908519236815,5,0.004653861571105728,0.0031759731045189338,9.914557106234385e-104,0.008695905731058183,5,0.0026046112814496645,0.0026996236663134974,1.131644023248129e-155,0.00639038743062912,5,0.04295429905028067,0.014861336993493603,0.020465116279069766,0.06005004170141785,5,0.011499008126886347,0.005057318683189723,0.007048458149779736,0.019323671497584544,5,0.034968710387859744,0.013714522066532378,0.014883720930232559,0.05170975813177649,5,0.7808316946029663,0.040561019387494485,0.7120315432548523,0.8109891414642334,5,0.8445261359214783,0.02588548673274544,0.8171107769012451,0.8791502118110657,5,0.8111799955368042,0.03146843014332657,0.7609606981277466,0.8436952829360962
